Sampling_code,Date_Time_Enumerated,Sample_Name,Test,Dilution,Plating_Replicate,Count,Photo_on_labserver_date?,Comments
0422_A,"2022_05_24, 2:26PM",D17_1,PC,10^-7,2,420,"Y, 2022_05_24, 2:59PM",TNTC. Estimated count: 20*(19 + 21 + 23)/3
0422_A,"2022_05_24, 2:26PM",D17_2,PC,10^-7,1,407,"Y, 2022_05_24, 2:59PM",TNTC. Estimated count: 20*(21 + 20 + 20)/3
0422_A,"2022_05_24, 2:26PM",D17_2,PC,10^-7,2,426,"Y, 2022_05_24, 2:59PM",TNTC. Estimated count: 20*(16 + 20 + 28)/3
0422_A,"2022_05_24, 2:26PM",D17_3,PC,10^-7,1,493,"Y, 2022_05_24, 2:59PM",TNTC. Estimated count: 20*(27 + 22 + 25)/3
0422_A,"2022_05_24, 2:26PM",D17_3,PC,10^-7,2,593,"Y, 2022_05_24, 2:59PM",TNTC. Estimated count: 20*(23 + 38 +28)/3
0422_A,"2022_05_16, 2:40PM",D17_NC,APC,NA,NA,0,"Y, 2022_05_23, 11:01AM",
0422_A,"2022_05_16, 2:40PM",D17_NC,GN,NA,NA,0,"Y, 2022_05_23, 11:01AM",
0422_A,"2022_05_24, 2:26PM",D17_NC,PC,NA,NA,0,"Y, 2022_05_24, 2:59PM",
0422_B,"2022_04_22, 2:00PM",H_1,APC,10^-3,1,7,"Y, 2022_04_23, 3:49PM",
0422_B,"2022_04_22, 2:00PM",H_1,APC,10^-3,2,10,"Y, 2022_04_23, 3:49PM",
0422_B,"2022_04_22, 2:00PM",H_2,APC,10^-2,1,240,"Y, 2022_04_23, 3:49PM",
0422_B,"2022_04_22, 2:00PM",H_2,APC,10^-2,2,280,"Y, 2022_04_23, 3:49PM",
0422_B,"2022_04_22, 2:00PM",H_3,APC,10^-3,1,8,"Y, 2022_04_23, 3:49PM",
0422_B,"2022_04_22, 2:00PM",H_3,APC,10^-3,2,12,"Y, 2022_04_23, 3:49PM",
0422_B,"2022_04_22, 2:00PM",H_1,GN,10^-1,1,151,"Y, 2022_04_23, 3:49PM",
0422_B,"2022_04_22, 2:00PM",H_1,GN,10^-1,2,125,"Y, 2022_04_23, 3:49PM",
0422_B,"2022_04_22, 2:00PM",H_2,GN,10^-1,1,17,"Y, 2022_04_23, 3:49PM",
0422_B,"2022_04_22, 2:00PM",H_2,GN,10^-1,2,25,"Y, 2022_04_23, 3:49PM",
0422_B,"2022_04_22, 2:00PM",H_3,GN,10^-1,1,103,"Y, 2022_04_23, 3:49PM",
0422_B,"2022_04_22, 2:00PM",H_3,GN,10^-1,2,89,"Y, 2022_04_23, 3:49PM",
0422_B,"2022_04_30, 2:50PM",H_1,PC,10^-2,1,38,"Y, 2022_05_06, 10:24AM",
0422_B,"2022_04_30, 2:50PM",H_1,PC,10^-2,2,41,"Y, 2022_05_06, 10:24AM",
0422_B,"2022_04_30, 2:50PM",H_2,PC,10^-3,1,16,"Y, 2022_05_06, 10:24AM",
0422_B,"2022_04_30, 2:50PM",H_2,PC,10^-3,2,14,"Y, 2022_05_06, 10:24AM",
0422_B,"2022_04_30, 2:50PM",H_3,PC,10^-2,1,53,"Y, 2022_05_06, 10:24AM",
0422_B,"2022_04_30, 2:50PM",H_3,PC,10^-2,2,61,"Y, 2022_05_06, 10:24AM",
0422_B,"2022_04_22, 2:00PM",H_NC,APC,NA,NA,0,"Y, 2022_04_23, 3:49PM",
0422_B,"2022_04_22, 2:00PM",H_NC,GN,NA,NA,0,"Y, 2022_04_23, 3:49PM",
0422_B,"2022_04_30, 2:50PM",H_NC,PC,NA,NA,0,"Y, 2022_05_06, 10:24AM",
0422_B,"2022_05_06, 3:50PM",DI_1,APC,10^-5,1,46,"Y, 2022_05_06, 4:01PM",
0422_B,"2022_05_06, 3:50PM",DI_1,APC,10^-5,2,48,"Y, 2022_05_06, 4:01PM",
0422_B,"2022_05_06, 3:50PM",DI_2,APC,10^-5,1,62,"Y, 2022_05_06, 4:01PM",
0422_B,"2022_05_06, 3:50PM",DI_2,APC,10^-5,2,43,"Y, 2022_05_06, 4:01PM",
0422_B,"2022_05_06, 3:50PM",DI_3,APC,10^-5,1,19,"Y, 2022_05_06, 4:01PM",
0422_B,"2022_05_06, 3:50PM",DI_3,APC,10^-5,2,18,"Y, 2022_05_06, 4:01PM",
0422_B,"2022_05_06, 3:50PM",DI_1,GN,10^-5,1,23,"Y, 2022_05_06, 4:01PM",
0422_B,"2022_05_06, 3:50PM",DI_1,GN,10^-5,2,20,"Y, 2022_05_06, 4:01PM",
0422_B,"2022_05_06, 3:50PM",DI_2,GN,10^-5,1,29,"Y, 2022_05_06, 4:01PM",
0422_B,"2022_05_06, 3:50PM",DI_2,GN,10^-5,2,27,"Y, 2022_05_06, 4:01PM",
0422_B,"2022_05_06, 3:50PM",DI_3,GN,10^-5,1,20,"Y, 2022_05_06, 4:01PM",
0422_B,"2022_05_06, 3:50PM",DI_3,GN,10^-5,2,14,"Y, 2022_05_06, 4:01PM",
0422_B,"2022_05_14, 2:30PM",DI_1,PC,10^-5,1,89,"Y, 2022_05_15, 2:52PM",
0422_B,"2022_05_14, 2:30PM",DI_1,PC,10^-5,2,77,"Y, 2022_05_15, 2:52PM",
0422_B,"2022_05_14, 2:30PM",DI_2,PC,10^-5,1,85,"Y, 2022_05_15, 2:52PM",
0422_B,"2022_05_14, 2:30PM",DI_2,PC,10^-5,2,91,"Y, 2022_05_15, 2:52PM",
0422_B,"2022_05_14, 2:30PM",DI_3,PC,10^-5,1,42,"Y, 2022_05_15, 2:52PM",
0422_B,"2022_05_14, 2:30PM",DI_3,PC,10^-5,2,56,"Y, 2022_05_15, 2:52PM",
0422_B,"2022_05_06, 3:50PM",DI_NC,APC,NA,NA,0,"Y, 2022_05_06, 4:01PM",
0422_B,"2022_05_06, 3:50PM",DI_NC,GN,NA,NA,0,"Y, 2022_05_06, 4:01PM",
0422_B,"2022_05_14, 2:30PM",DI_NC,PC,,NA,0,"Y, 2022_05_15, 2:52PM",
0422_B,"2022_05_08, 12:16PM",D7_1,APC,10^-5,1,48,"Y, 2022_05_09, 9:06AM",
0422_B,"2022_05_08, 12:16PM",D7_1,APC,10^-5,2,43,"Y, 2022_05_09, 9:06AM",
0422_B,"2022_05_08, 12:16PM",D7_2,APC,10^-5,1,94,"Y, 2022_05_09, 9:06AM",
0422_B,"2022_05_08, 12:16PM",D7_2,APC,10^-5,2,111,"Y, 2022_05_09, 9:06AM",
0422_B,"2022_05_08, 12:16PM",D7_3,APC,10^-5,1,35,"Y, 2022_05_09, 9:06AM",
0422_B,"2022_05_08, 12:16PM",D7_3,APC,10^-5,2,30,"Y, 2022_05_09, 9:06AM",
0422_B,"2022_05_08, 12:16PM",D7_1,GN,10^-5,1,28,"Y, 2022_05_09, 9:06AM",
0422_B,"2022_05_08, 12:16PM",D7_1,GN,10^-5,2,24,"Y, 2022_05_09, 9:06AM",
0422_B,"2022_05_08, 12:16PM",D7_2,GN,10^-5,1,74,"Y, 2022_05_09, 9:06AM",
0422_B,"2022_05_08, 12:16PM",D7_2,GN,10^-5,2,67,"Y, 2022_05_09, 9:06AM",
0422_B,"2022_05_08, 12:16PM",D7_3,GN,10^-5,1,16,"Y, 2022_05_09, 9:06AM",
0422_B,"2022_05_08, 12:16PM",D7_3,GN,10^-5,2,22,"Y, 2022_05_09, 9:06AM",
0422_B,"2022_05_16, 2:40PM",D7_1,PC,10^-5,1,137,"Y, 2022_05_23, 11:10AM",
0422_B,"2022_05_16, 2:40PM",D7_1,PC,10^-5,2,116,"Y, 2022_05_23, 11:10AM",
0422_B,"2022_05_16, 2:40PM",D7_2,PC,10^-6,1,29,"Y, 2022_05_23, 11:10AM",
0422_B,"2022_05_16, 2:40PM",D7_2,PC,10^-6,2,26,"Y, 2022_05_23, 11:10AM",
0422_B,"2022_05_16, 2:40PM",D7_3,PC,10^-5,1,76,"Y, 2022_05_23, 11:10AM",
0422_B,"2022_05_16, 2:40PM",D7_3,PC,10^-5,2,84,"Y, 2022_05_23, 11:10AM",
0422_B,"2022_05_08, 12:16PM",D7_NC,APC,NA,NA,0,"Y, 2022_05_09, 9:06AM",
0422_B,"2022_05_08, 12:16PM",D7_NC,GN,NA,NA,0,"Y, 2022_05_09, 9:06AM",
0422_B,"2022_05_16, 2:40PM",D7_NC,PC,NA,NA,0,"Y, 2022_05_23, 11:10AM","Ignore the Day 7-1 plates in the image of  the negative control. Another dilution (10^-5) was used to enumerate the PC count for Day 7-1, not the Day 7-1 plates in the image with the negative control"
0422_B,"2022_05_15, 2:00PM",D12_1,APC,10^-5,1,227,"Y, 2022_05_15, 2:55PM",
0422_B,"2022_05_15, 2:00PM",D12_1,APC,10^-5,2,199,"Y, 2022_05_15, 2:55PM",
0422_B,"2022_05_15, 2:00PM",D12_2,APC,10^-6,1,74,"Y, 2022_05_15, 2:55PM",
0422_B,"2022_05_15, 2:00PM",D12_2,APC,10^-6,2,60,"Y, 2022_05_15, 2:55PM",
0422_B,"2022_05_15, 2:00PM",D12_3,APC,10^-6,1,293,"Y, 2022_05_15, 2:55PM",
0422_B,"2022_05_15, 2:00PM",D12_3,APC,10^-6,2,275,"Y, 2022_05_15, 2:55PM",
0422_B,"2022_05_15, 2:00PM",D12_1,GN,10^-5,1,151,"Y, 2022_05_15, 2:55PM",
0422_B,"2022_05_15, 2:00PM",D12_1,GN,10^-5,2,152,"Y, 2022_05_15, 2:55PM",
0422_B,"2022_05_15, 2:00PM",D12_2,GN,10^-6,1,44,"Y, 2022_05_15, 2:55PM",
0422_B,"2022_05_15, 2:00PM",D12_2,GN,10^-6,2,35,"Y, 2022_05_15, 2:55PM",
0422_B,"2022_05_15, 2:00PM",D12_3,GN,10^-6,1,85,"Y, 2022_05_15, 2:55PM",
0422_B,"2022_05_15, 2:00PM",D12_3,GN,10^-6,2,99,"Y, 2022_05_15, 2:55PM",
0422_B,"2022_05_23, 3:00PM",D12_1,PC,10^-6,1,50,"Y, 2022_05_23, 3:07PM",
0422_B,"2022_05_23, 3:00PM",D12_1,PC,10^-6,2,37,"Y, 2022_05_23, 3:07PM",
0422_B,"2022_05_23, 3:00PM",D12_2,PC,10^-6,1,179,"Y, 2022_05_23, 3:07PM",
0422_B,"2022_05_23, 3:00PM",D12_2,PC,10^-6,2,155,"Y, 2022_05_23, 3:07PM",
0422_B,"2022_05_23, 3:00PM",D12_3,PC,10^-6,1,420,"Y, 2022_05_23, 3:07PM",TNTC. Estimated Count: 20*(23 + 24 + 23)/3
0422_B,"2022_05_23, 3:00PM",D12_3,PC,10^-6,2,507,"Y, 2022_05_23, 3:07PM",TNTC. Estimated Count: 20*(23 + 17 + 23)/3
0422_B,"2022_05_15, 2:00PM",D12_NC,APC,NA,NA,0,"Y, 2022_05_15, 2:55PM",
0422_B,"2022_05_15, 2:00PM",D12_NC,GN,NA,NA,0,"Y, 2022_05_15, 2:55PM",
0422_B,"2022_05_23, 3:00PM",D12_NC,PC,NA,NA,0,"Y, 2022_05_23, 3:07PM","Ignore the Day 12-1 plates in the image of  the negative control. Another dilution (10^-6) was used to enumerate the PC count for Day 12-1, not the Day 12-1 plates in the image with the negative control"
0522_A,"2022_05_05, 6:50PM",H_1,APC,10^-2,1,153,"Y, 2022_05_06, 10:37AM",Gel partially liquified. Approximated count: 20*(8 + 7 + 8/3) = 153.3
0522_A,"2022_05_05, 6:50PM",H_1,APC,10^-2,2,169,"Y, 2022_05_06, 10:37AM",
0522_A,"2022_05_05, 6:50PM",H_2,APC,10^-3,1,21,"Y, 2022_05_06, 10:37AM",
0522_A,"2022_05_05, 6:50PM",H_2,APC,10^-3,2,30,"Y, 2022_05_06, 10:37AM",
0522_A,"2022_05_05, 6:50PM",H_3,APC,10^-3,1,15,"Y, 2022_05_06, 10:37AM",
0522_A,"2022_05_05, 6:50PM",H_3,APC,10^-3,2,11,"Y, 2022_05_06, 10:37AM",
0522_A,"2022_05_05, 6:50PM",H_1,GN,10^-2,1,14,"Y, 2022_05_06, 10:37AM",
0522_A,"2022_05_05, 6:50PM",H_1,GN,10^-2,2,27,"Y, 2022_05_06, 10:37AM",
0522_A,"2022_05_05, 6:50PM",H_2,GN,10^-2,1,124,"Y, 2022_05_06, 10:37AM",
0522_A,"2022_05_05, 6:50PM",H_2,GN,10^-2,2,120,"Y, 2022_05_06, 10:37AM",
0522_A,"2022_05_05, 6:50PM",H_3,GN,10^-2,1,33,"Y, 2022_05_06, 10:37AM",
0522_A,"2022_05_05, 6:50PM",H_3,GN,10^-2,2,29,"Y, 2022_05_06, 10:37AM",
0522_A,"2022_05_13, 11:30PM",H_1,PC,10^-2,1,84,"Y, 2022_05_15, 2:41PM",
0522_A,"2022_05_13, 11:30PM",H_1,PC,10^-2,2,85,"Y, 2022_05_15, 2:41PM",
0522_A,"2022_05_13, 11:30PM",H_2,PC,10^-2,1,124,"Y, 2022_05_15, 2:41PM",
0522_A,"2022_05_13, 11:30PM",H_2,PC,10^-2,2,127,"Y, 2022_05_15, 2:41PM",
0522_A,"2022_05_13, 11:30PM",H_3,PC,10^-2,1,49,"Y, 2022_05_15, 2:41PM",
0522_A,"2022_05_13, 11:30PM",H_3,PC,10^-2,2,35,"Y, 2022_05_15, 2:41PM",
0522_A,"2022_05_05, 6:50PM",H_NC,APC,NA,NA,0,"Y, 2022_05_06, 10:37AM",
0522_A,"2022_05_05, 6:50PM",H_NC,GN,NA,NA,0,"Y, 2022_05_06, 10:37AM",
0522_A,"2022_05_13, 11:30PM",H_NC,PC,NA,NA,0,"Y, 2022_05_15, 2:41PM",
0522_A,"2022_05_14, 2:30PM",DI_1,APC,10^-3,1,173,"Y, 2022_05_16, 2:46PM",
0522_A,"2022_05_14, 2:30PM",DI_1,APC,10^-3,2,212,"Y, 2022_05_16, 2:46PM",
0522_A,"2022_05_14, 2:30PM",DI_2,APC,10^-4,1,27,"Y, 2022_05_16, 2:46PM",
0522_A,"2022_05_14, 2:30PM",DI_2,APC,10^-4,2,36,"Y, 2022_05_16, 2:46PM",
0522_A,"2022_05_14, 2:30PM",DI_3,APC,10^-4,1,85,"Y, 2022_05_16, 2:46PM",
0522_A,"2022_05_14, 2:30PM",DI_3,APC,10^-4,2,70,"Y, 2022_05_16, 2:46PM",
0522_A,"2022_05_14, 2:30PM",DI_1,GN,10^-3,1,114,"Y, 2022_05_16, 2:46PM",
0522_A,"2022_05_14, 2:30PM",DI_1,GN,10^-3,2,132,"Y, 2022_05_16, 2:46PM",
0522_A,"2022_05_14, 2:30PM",DI_2,GN,10^-4,1,24,"Y, 2022_05_16, 2:46PM",
0522_A,"2022_05_14, 2:30PM",DI_2,GN,10^-4,2,27,"Y, 2022_05_16, 2:46PM",
0522_A,"2022_05_14, 2:30PM",DI_3,GN,10^-4,1,52,"Y, 2022_05_16, 2:46PM",
0522_A,"2022_05_14, 2:30PM",DI_3,GN,10^-4,2,68,"Y, 2022_05_16, 2:46PM",
0522_A,"2022_05_22, 12:20PM",DI_1,PC,10^-4,1,24,"Y, 2022_05_23, 10:10AM",
0522_A,"2022_05_22, 12:20PM",DI_1,PC,10^-4,2,33,"Y, 2022_05_23, 10:10AM",
0522_A,"2022_05_22, 12:20PM",DI_2,PC,10^-4,1,97,"Y, 2022_05_23, 10:10AM",
0522_A,"2022_05_22, 12:20PM",DI_2,PC,10^-4,2,88,"Y, 2022_05_23, 10:10AM",
0522_A,"2022_05_22, 12:20PM",DI_3,PC,10^-4,1,151,"Y, 2022_05_23, 10:10AM",
0522_A,"2022_05_22, 12:20PM",DI_3,PC,10^-4,2,151,"Y, 2022_05_23, 10:10AM",
0522_A,"2022_05_14, 2:30PM",DI_NC,APC,NA,NA,0,"Y, 2022_05_16, 2:46PM",
0522_A,"2022_05_14, 2:30PM",DI_NC,GN,NA,NA,0,"Y, 2022_05_16, 2:46PM",
0522_A,"2022_05_22, 12:20PM",DI_NC,PC,NA,NA,0,"Y, 2022_05_23, 10:10AM",
0522_A,"2022_05_19, 1:20PM",D7_1,APC,10^-5,1,52,"Y, 2022_05_23, 11:18AM",
0522_A,"2022_05_19, 1:20PM",D7_1,APC,10^-5,2,52,"Y, 2022_05_23, 11:18AM",
0522_A,"2022_05_19, 1:20PM",D7_2,APC,10^-5,1,110,"Y, 2022_05_23, 11:18AM",
0522_A,"2022_05_19, 1:20PM",D7_2,APC,10^-5,2,103,"Y, 2022_05_23, 11:18AM",
0522_A,"2022_05_19, 1:20PM",D7_3,APC,10^-5,1,35,"Y, 2022_05_23, 11:18AM",
0522_A,"2022_05_19, 1:20PM",D7_3,APC,10^-5,2,28,"Y, 2022_05_23, 11:18AM",
0522_A,"2022_05_19, 1:20PM",D7_1,GN,10^-5,1,28,"Y, 2022_05_23, 11:18AM",
0522_A,"2022_05_19, 1:20PM",D7_1,GN,10^-5,2,27,"Y, 2022_05_23, 11:18AM",
0522_A,"2022_05_19, 1:20PM",D7_2,GN,10^-5,1,44,"Y, 2022_05_23, 11:18AM",
0522_A,"2022_05_19, 1:20PM",D7_2,GN,10^-5,2,35,"Y, 2022_05_23, 11:18AM",
0522_A,"2022_05_19, 1:20PM",D7_3,GN,10^-5,1,14,"Y, 2022_05_23, 11:18AM",
0522_A,"2022_05_19, 1:20PM",D7_3,GN,10^-5,2,13,"Y, 2022_05_23, 11:18AM",
0522_A,"2022_05_27, 11:30AM",D7_1,PC,10^-5,1,293,"Y, 2022_05_27, 11:51AM",TNTC. Count estimated: 20*(16 + 13 + 15)/3
0522_A,"2022_05_27, 11:30AM",D7_1,PC,10^-5,2,287,"Y, 2022_05_27, 11:51AM",TNTC. Count estimated: 20*(21 + 13 + 9)/3
0522_A,"2022_05_27, 11:30AM",D7_2,PC,10^-5,1,360,"Y, 2022_05_27, 11:51AM",TNTC. Count estimated: 20*(15 + 18 + 21)/3
0522_A,"2022_05_27, 11:30AM",D7_2,PC,10^-5,2,347,"Y, 2022_05_27, 11:51AM",TNTC. Count estimated: 20*(14 + 23 + 15)/3
0522_A,"2022_05_27, 11:30AM",D7_3,PC,10^-5,1,127,"Y, 2022_05_27, 11:51AM",
0522_A,"2022_05_27, 11:30AM",D7_3,PC,10^-5,2,132,"Y, 2022_05_27, 11:51AM",
0522_A,"2022_05_19, 1:20PM",D7_NC,APC,NA,NA,0,"Y, 2022_05_23, 11:18AM",
0522_A,"2022_05_19, 1:20PM",D7_NC,GN,NA,NA,0,"Y, 2022_05_23, 11:18AM",
0522_A,"2022_05_27, 11:30AM",D7_NC,PC,NA,NA,0,"Y, 2022_05_27, 11:51AM",
0522_B,"2022_05_12, 4:00PM",H_1,APC,10^-3,1,36,"Y, 2022_05_15, 2:35PM",
0522_B,"2022_05_12, 4:00PM",H_1,APC,10^-3,2,27,"Y, 2022_05_15, 2:35PM",
0522_B,"2022_05_12, 4:00PM",H_2,APC,10^-3,1,187,"Y, 2022_05_15, 2:35PM",Plate count estimated: 20*(12 + 7 +9)/3
0522_B,"2022_05_12, 4:00PM",H_2,APC,10^-3,2,167,"Y, 2022_05_15, 2:35PM",Plate count estimated: 20*(8 + 8 +9)/3
0522_B,"2022_05_12, 4:00PM",H_3,APC,10^-3,1,118,"Y, 2022_05_15, 2:35PM",
0522_B,"2022_05_12, 4:00PM",H_3,APC,10^-3,2,118,"Y, 2022_05_15, 2:35PM",
0522_B,"2022_05_12, 4:00PM",H_1,GN,10^-3,1,13,"Y, 2022_05_15, 2:35PM",
0522_B,"2022_05_12, 4:00PM",H_1,GN,10^-3,2,17,"Y, 2022_05_15, 2:35PM",
0522_B,"2022_05_12, 4:00PM",H_2,GN,10^-3,1,160,"Y, 2022_05_15, 2:35PM",
0522_B,"2022_05_12, 4:00PM",H_2,GN,10^-3,2,152,"Y, 2022_05_15, 2:35PM",
0522_B,"2022_05_12, 4:00PM",H_3,GN,10^-2,1,22,"Y, 2022_05_15, 2:35PM",
0522_B,"2022_05_12, 4:00PM",H_3,GN,10^-2,2,34,"Y, 2022_05_15, 2:35PM",
0522_B,"2022_05_20, 4:10PM",H_1,PC,10^-3,1,70,"Y, 2022_05_23, 10:07AM",
0522_B,"2022_05_20, 4:10PM",H_1,PC,10^-3,2,75,"Y, 2022_05_23, 10:07AM",
0522_B,"2022_05_20, 4:10PM",H_2,PC,10^-3,1,145,"Y, 2022_05_23, 10:07AM",
0522_B,"2022_05_20, 4:10PM",H_2,PC,10^-3,2,168,"Y, 2022_05_23, 10:07AM",
0522_B,"2022_05_20, 4:10PM",H_3,PC,10^-2,1,184,"Y, 2022_05_23, 10:07AM",
0522_B,"2022_05_20, 4:10PM",H_3,PC,10^-2,2,161,"Y, 2022_05_23, 10:07AM",
0522_B,"2022_05_12, 4:00PM",H_NC,APC,NA,NA,0,"Y, 2022_05_15, 2:35PM",
0522_B,"2022_05_12, 4:00PM",H_NC,GN,NA,NA,0,"Y, 2022_05_15, 2:35PM",
0522_B,"2022_05_20, 4:10PM",H_NC,PC,NA,NA,0,"Y, 2022_05_23, 10:07AM",
0522_B,"2022_05_22, 12:20PM",DI_1,APC,10^-4,1,84,"Y, 2022_05_23, 10:42AM",
0522_B,"2022_05_22, 12:20PM",DI_1,APC,10^-4,2,79,"Y, 2022_05_23, 10:42AM",
0522_B,"2022_05_22, 12:20PM",DI_2,APC,10^-5,1,23,"Y, 2022_05_23, 10:42AM",
0522_B,"2022_05_22, 12:20PM",DI_2,APC,10^-5,2,32,"Y, 2022_05_23, 10:42AM",
0522_B,"2022_05_22, 12:20PM",DI_3,APC,10^-4,1,53,"Y, 2022_05_23, 10:42AM",
0522_B,"2022_05_22, 12:20PM",DI_3,APC,10^-4,2,43,"Y, 2022_05_23, 10:42AM",
0522_B,"2022_05_22, 12:20PM",DI_1,GN,10^-4,1,65,"Y, 2022_05_23, 10:42AM",
0522_B,"2022_05_22, 12:20PM",DI_1,GN,10^-4,2,71,"Y, 2022_05_23, 10:42AM",
0522_B,"2022_05_22, 12:20PM",DI_2,GN,10^-4,1,234,"Y, 2022_05_23, 10:42AM",
0522_B,"2022_05_22, 12:20PM",DI_2,GN,10^-4,2,212,"Y, 2022_05_23, 10:42AM",
0522_B,"2022_05_22, 12:20PM",DI_3,GN,10^-4,1,46,"Y, 2022_05_23, 10:42AM",
0522_B,"2022_05_22, 12:20PM",DI_3,GN,10^-4,2,45,"Y, 2022_05_23, 10:42AM",
0522_B,"2022_05_30, 12:10PM",DI_1,PC,10^-5,1,103,"Y, 2022_05_31, 10:35AM",
0522_B,"2022_05_30, 12:10PM",DI_1,PC,10^-5,2,81,"Y, 2022_05_31, 10:35AM",
0522_B,"2022_05_30, 12:10PM",DI_2,PC,10^-5,1,367,"Y, 2022_05_31, 10:35AM",TNTC. Count estimated: 20*(16 + 14 + 25)/3
0522_B,"2022_05_30, 12:10PM",DI_2,PC,10^-5,2,360,"Y, 2022_05_31, 10:35AM",TNTC. Count estimated: 20*(4 + 18 + 22)/3
0522_B,"2022_05_30, 12:10PM",DI_3,PC,10^-5,1,80,"Y, 2022_05_31, 10:35AM",
0522_B,"2022_05_30, 12:10PM",DI_3,PC,10^-5,2,81,"Y, 2022_05_31, 10:35AM",
0522_B,"2022_05_22, 12:20PM",DI_NC,APC,NA,NA,0,"Y, 2022_05_23, 10:42AM",
0522_B,"2022_05_22, 12:20PM",DI_NC,GN,NA,NA,0,"Y, 2022_05_23, 10:42AM",
0522_B,"2022_05_30, 12:10PM",DI_NC,PC,,NA,0,"Y, 2022_05_31, 10:35AM",
0522_B,"2022_05_27, 11:30AM",D7_1,APC,10^-5,1,72,"Y, 2022_05_31, 10:26AM",
0522_B,"2022_05_27, 11:30AM",D7_1,APC,10^-5,2,81,"Y, 2022_05_31, 10:26AM",
0522_B,"2022_05_27, 11:30AM",D7_2,APC,10^-5,1,104,"Y, 2022_05_31, 10:26AM",
0522_B,"2022_05_27, 11:30AM",D7_2,APC,10^-5,2,112,"Y, 2022_05_31, 10:26AM",
0522_B,"2022_05_27, 11:30AM",D7_3,APC,10^-5,1,69,"Y, 2022_05_31, 10:26AM",
0522_B,"2022_05_27, 11:30AM",D7_3,APC,10^-5,2,74,"Y, 2022_05_31, 10:26AM",
0522_B,"2022_05_27, 11:30AM",D7_1,GN,10^-5,1,96,"Y, 2022_05_31, 10:26AM",
0522_B,"2022_05_27, 11:30AM",D7_1,GN,10^-5,2,117,"Y, 2022_05_31, 10:26AM",
0522_B,"2022_05_27, 11:30AM",D7_2,GN,10^-5,1,131,"Y, 2022_05_31, 10:26AM",
0522_B,"2022_05_27, 11:30AM",D7_2,GN,10^-5,2,127,"Y, 2022_05_31, 10:26AM",
0522_B,"2022_05_27, 11:30AM",D7_3,GN,10^-5,1,87,"Y, 2022_05_31, 10:26AM",
0522_B,"2022_05_27, 11:30AM",D7_3,GN,10^-5,2,100,"Y, 2022_05_31, 10:26AM",
0522_B,"2022_06_04, 1:20PM",D7_1,PC,10^-6,1,207,"Y, 2022_06_04, 11:16AM",
0522_B,"2022_06_04, 1:20PM",D7_1,PC,10^-6,2,170,"Y, 2022_06_04, 11:16AM",
0522_B,"2022_06_04, 1:20PM",D7_2,PC,10^-6,1,204,"Y, 2022_06_04, 11:16AM",
0522_B,"2022_06_04, 1:20PM",D7_2,PC,10^-6,2,204,"Y, 2022_06_04, 11:16AM",
0522_B,"2022_06_04, 1:20PM",D7_3,PC,10^-6,1,122,"Y, 2022_06_04, 11:16AM",
0522_B,"2022_06_04, 1:20PM",D7_3,PC,10^-6,2,131,"Y, 2022_06_04, 11:16AM",
0522_B,"2022_05_27, 11:30AM",D7_NC,APC,NA,NA,0,"Y, 2022_05_31, 10:26AM",
0522_B,"2022_05_27, 11:30AM",D7_NC,GN,NA,NA,0,"Y, 2022_05_31, 10:26AM",
0522_B,"2022_06_04, 1:20PM",D7_NC,PC,NA,NA,0,"Y, 2022_06_04, 11:16AM",
0522_B,"2022_06_03, 12:10PM",D12_1,APC,10^-6,1,36,"Y, 2022_06_03, 1:49PM",
0522_B,"2022_06_03, 12:10PM",D12_1,APC,10^-6,2,38,"Y, 2022_06_03, 1:49PM",
0522_B,"2022_06_03, 12:10PM",D12_2,APC,10^-6,1,63,"Y, 2022_06_03, 1:49PM",
0522_B,"2022_06_03, 12:10PM",D12_2,APC,10^-6,2,52,"Y, 2022_06_03, 1:49PM",
0522_B,"2022_06_03, 12:10PM",D12_3,APC,10^-6,1,59,"Y, 2022_06_03, 1:49PM",
0522_B,"2022_06_03, 12:10PM",D12_3,APC,10^-6,2,52,"Y, 2022_06_03, 1:49PM",
0522_B,"2022_06_03, 12:10PM",D12_1,GN,10^-6,1,51,"Y, 2022_06_03, 1:49PM",
0522_B,"2022_06_03, 12:10PM",D12_1,GN,10^-6,2,45,"Y, 2022_06_03, 1:49PM",
0522_B,"2022_06_03, 12:10PM",D12_2,GN,10^-6,1,75,"Y, 2022_06_03, 1:49PM",
0522_B,"2022_06_03, 12:10PM",D12_2,GN,10^-6,2,83,"Y, 2022_06_03, 1:49PM",
0522_B,"2022_06_03, 12:10PM",D12_3,GN,10^-6,1,48,"Y, 2022_06_03, 1:49PM",
0522_B,"2022_06_03, 12:10PM",D12_3,GN,10^-6,2,43,"Y, 2022_06_03, 1:49PM",
0522_B,"2022_06_11, 1:22PM",D12_1,PC,10^-7,1,59,"Y, 2022_06_21, 9:57AM",
0522_B,"2022_06_11, 1:22PM",D12_1,PC,10^-7,2,60,"Y, 2022_06_21, 9:57AM",
0522_B,"2022_06_11, 1:22PM",D12_2,PC,10^-7,1,101,"Y, 2022_06_21, 9:57AM",
0522_B,"2022_06_11, 1:22PM",D12_2,PC,10^-7,2,103,"Y, 2022_06_21, 9:57AM",
0522_B,"2022_06_11, 1:22PM",D12_3,PC,10^-7,1,113,"Y, 2022_06_21, 9:57AM",
